image_file_name,x_shift,y_shift
data_000000.png,-0.45072995485978656,-3.543307448958697
data_000001.png,2.05513226934028,2.707838056590221
data_000002.png,-0.6648556510459626,2.319589730332557
data_000003.png,0.32901414642571314,3.0002045713342778
data_000004.png,-0.4405411881643287,-4.198462908214981
data_000005.png,4.329624000750505,-4.521124835400584
data_000006.png,-1.6464922405998996,4.47078006002944
data_000007.png,2.6801814874508048,-1.9059407085996583
data_000008.png,-3.215392370460088,-2.96130471223143
data_000009.png,-1.5299554638518276,-3.114050858255146
data_000010.png,4.633157837008631,1.2632163919279737
data_000011.png,4.561006461166512,-2.8916600791314986
data_000012.png,4.011520429873922,0.5539966580106905
data_000013.png,-3.3957819002506615,3.1801819335743047
data_000014.png,-3.759067194115563,1.4854290812057303
data_000015.png,-1.0448381939825058,-4.943549141082008
data_000016.png,0.6615770729288594,2.7350070216878097
data_000017.png,3.411747144619733,-3.0735934401292666
data_000018.png,-2.6277493707729596,4.137768422492282
data_000019.png,1.377998063140823,-0.5180751681772545
data_000020.png,-3.733847914347618,4.023430227313985
data_000021.png,4.685239944790129,0.5395161924408093
data_000022.png,2.1730407788481894,1.0910023187913618
data_000023.png,0.07113037362272465,2.7495559996716437
data_000024.png,0.903745691382535,-2.101447009313049
data_000025.png,-1.5673172069728034,0.28179233385719715
data_000026.png,-1.3700114191736845,3.541716556500672
data_000027.png,2.615016181911767,-0.16436111914096613
data_000028.png,3.9045695438906236,3.138184927502466
data_000029.png,-2.4746708393248404,1.5150673266096684
data_000030.png,4.092967860914604,3.4737250822777685
data_000031.png,2.6695790803359247,2.147436398076238
data_000032.png,-0.06518074112535863,0.13578972228681407
data_000033.png,-3.5281134353414725,0.8268451135017251
data_000034.png,3.613410616424554,1.7597568471247096
data_000035.png,2.538770308729308,-3.352954160080416
data_000036.png,-3.7899681390968167,2.0618206036075972
data_000037.png,0.9536353414056918,-4.492796750212114
data_000038.png,-1.9014135357352635,-2.808533691918769
data_000039.png,1.5083052072147547,1.2117339086876078
data_000040.png,0.6821342823821501,2.4874909018898212
data_000041.png,-4.874727227571354,-1.662592704915281
data_000042.png,-3.0717165155660013,-3.8597007486584016
data_000043.png,2.2010630812993264,0.2528321086679036
data_000044.png,-1.1015496607977182,-2.908543270532578
data_000045.png,-0.9939052404316406,4.364167906644235
data_000046.png,1.1848438517526743,2.1320904159170717
data_000047.png,-0.23289032766614523,1.5973427626067567
data_000048.png,2.0083433721388757,0.4508783697242244
data_000049.png,2.9875386114326226,-3.3887294643091823
data_000050.png,-4.52899366650333,3.7287619527534805
data_000051.png,-2.5120554002025077,-3.0187802065878135
data_000052.png,-3.600207700451787,-4.056601521443487
data_000053.png,-3.7699005565346035,1.414348713322557
data_000054.png,4.4583172152362724,-4.331995719108881
data_000055.png,0.40528881745984857,-0.9797836812692661
data_000056.png,-1.56334767524414,-0.2587449214975566
